isced11;Country;Year;value
ED5-8;AT13;2014;39.1
ED5-8;AT13;2015;39.3
ED5-8;AT13;2016;39.9
ED5-8;AT13;2017;42.1
ED5-8;AT13;2018;42.3
ED5-8;AT13;2019;42.9
ED5-8;AT2;2005;16.4
ED5-8;AT2;2006;16.1
ED5-8;AT2;2007;15.9
ED5-8;AT2;2008;15.8
ED5-8;AT2;2009;16.8
ED5-8;AT2;2010;15.9
ED5-8;AT2;2011;16.6
ED5-8;AT2;2012;17.6
ED5-8;AT2;2013;17.4
ED5-8;AT2;2014;26.7
ED5-8;AT2;2015;27.2
ED5-8;AT2;2016;28
ED5-8;AT2;2017;28.4
ED5-8;AT2;2018;29.3
ED5-8;AT2;2019;30.3
ED5-8;AT21;2005;16
ED5-8;AT21;2006;15.9
ED5-8;AT21;2007;16
ED5-8;AT21;2008;16.2
ED5-8;AT21;2009;17.2
ED5-8;AT21;2010;16.6
ED5-8;AT21;2011;16.3
ED5-8;AT21;2012;17.2
ED5-8;AT21;2013;17.3
ED5-8;AT21;2014;28.8
ED5-8;AT21;2015;28.3
ED5-8;AT21;2016;29.4
ED5-8;AT21;2017;29.7
ED5-8;AT21;2018;30.6
ED5-8;AT21;2019;30.8
ED5-8;AT22;2005;16.6
ED5-8;AT22;2006;16.3
ED5-8;AT22;2007;15.9
ED5-8;AT22;2008;15.6
ED5-8;AT22;2009;16.6
ED5-8;AT22;2010;15.5
ED5-8;AT22;2011;16.8
ED5-8;AT22;2012;17.9
ED5-8;AT22;2013;17.5
ED5-8;AT22;2014;25.7
ED5-8;AT22;2015;26.7
ED5-8;AT22;2016;27.4
ED5-8;AT22;2017;27.8
ED5-8;AT22;2018;28.7
ED5-8;AT22;2019;30.1
ED5-8;AT3;2005;15.9
ED5-8;AT3;2006;16.1
ED5-8;AT3;2007;16.6
ED5-8;AT3;2008;16.8
ED5-8;AT3;2009;17.1
ED5-8;AT3;2010;17.4
ED5-8;AT3;2011;17.8
ED5-8;AT3;2012;18.4
ED5-8;AT3;2013;18.7
ED5-8;AT3;2014;27.2
ED5-8;AT3;2015;27.6
ED5-8;AT3;2016;29.1
ED5-8;AT3;2017;29.4
ED5-8;AT3;2018;29.6
ED5-8;AT3;2019;31.1
ED5-8;AT31;2005;15.4
ED5-8;AT31;2006;15.9
ED5-8;AT31;2007;16.4
ED5-8;AT31;2008;16.6
ED5-8;AT31;2009;16.4
ED5-8;AT31;2010;17.3
ED5-8;AT31;2011;16.9
ED5-8;AT31;2012;17.2
ED5-8;AT31;2013;17.2
ED5-8;AT31;2014;26.7
ED5-8;AT31;2015;27.5
ED5-8;AT31;2016;29.1
ED5-8;AT31;2017;29.2
ED5-8;AT31;2018;29
ED5-8;AT31;2019;31.8
ED5-8;AT32;2005;18.9
ED5-8;AT32;2006;17.8
ED5-8;AT32;2007;18.1
ED5-8;AT32;2008;17.8
ED5-8;AT32;2009;19.4
ED5-8;AT32;2010;19.5
ED5-8;AT32;2011;19.8
ED5-8;AT32;2012;20.5
ED5-8;AT32;2013;21.8
ED5-8;AT32;2014;29.8
ED5-8;AT32;2015;30.2
ED5-8;AT32;2016;31.5
ED5-8;AT32;2017;31.2
ED5-8;AT32;2018;32.3
ED5-8;AT32;2019;32.8
ED5-8;AT33;2005;14.7
ED5-8;AT33;2006;14.9
ED5-8;AT33;2007;16.2
ED5-8;AT33;2008;16.7
ED5-8;AT33;2009;17
ED5-8;AT33;2010;17.1
ED5-8;AT33;2011;18.8
ED5-8;AT33;2012;19.5
ED5-8;AT33;2013;19.1
ED5-8;AT33;2014;27
ED5-8;AT33;2015;26.4
ED5-8;AT33;2016;28.2
ED5-8;AT33;2017;29
ED5-8;AT33;2018;29.9
ED5-8;AT33;2019;29.9
ED5-8;AT34;2005;15.9
ED5-8;AT34;2006;16.2
ED5-8;AT34;2007;16.2
ED5-8;AT34;2008;16.2
ED5-8;AT34;2009;16.6
ED5-8;AT34;2010;15.5
ED5-8;AT34;2011;16.8
ED5-8;AT34;2012;18.4
ED5-8;AT34;2013;19
ED5-8;AT34;2014;25.6
ED5-8;AT34;2015;26.5
ED5-8;AT34;2016;27.7
ED5-8;AT34;2017;28.1
ED5-8;AT34;2018;27.6
ED5-8;AT34;2019;28.4
ED5-8;E;2005;31
ED5-8;E;2006;31.8
ED5-8;E;2007;32.1
ED5-8;E;2008;32.3
ED5-8;E;2009;33.4
ED5-8;E;2010;35
ED5-8;E;2011;34.6
ED5-8;E;2012;35.3
ED5-8;E;2013;35.5
ED5-8;E;2014;36.9
ED5-8;E;2015;36.9
ED5-8;E;2016;37.5
ED5-8;E;2017;40.3
ED5-8;E;2018;40.6
ED5-8;E;2019;40.7
ED5-8;E1;2005;41.5
ED5-8;E1;2006;41
ED5-8;E1;2007;41
ED5-8;E1;2008;40.4
ED5-8;E1;2009;42.4
ED5-8;E1;2010;42.1
ED5-8;E1;2011;42.4
ED5-8;E1;2012;42.7
ED5-8;E1;2013;41.5
ED5-8;E1;2014;43.5
ED5-8;E1;2015;43.4
ED5-8;E1;2016;44.1
ED5-8;E1;2017;46.6
ED5-8;E1;2018;47.5
ED5-8;E1;2019;47.1
ED5-8;E10;2005;41.5
ED5-8;E10;2006;41
ED5-8;E10;2007;41
ED5-8;E10;2008;40.4
ED5-8;E10;2009;42.4
ED5-8;E10;2010;42.1
ED5-8;E10;2011;42.4
ED5-8;E10;2012;42.7
ED5-8;E10;2013;41.5
ED5-8;E10;2014;43.5
ED5-8;E10;2015;43.4
ED5-8;E10;2016;44.1
ED5-8;E10;2017;46.6
ED5-8;E10;2018;47.5
ED5-8;E10;2019;47.1
ED5-8;E2;2005;30.6
ED5-8;E2;2006;31.7
ED5-8;E2;2007;31.7
ED5-8;E2;2008;32.5
ED5-8;E2;2009;33.6
ED5-8;E2;2010;35
ED5-8;E2;2011;34.3
ED5-8;E2;2012;35.4
ED5-8;E2;2013;36
ED5-8;E2;2014;37.2
ED5-8;E2;2015;37.2
ED5-8;E2;2016;37.9
ED5-8;E2;2017;40.8
ED5-8;E2;2018;41.1
ED5-8;E2;2019;41
ED5-8;E21;2005;29.6
ED5-8;E21;2006;31.7
ED5-8;E21;2007;30.6
ED5-8;E21;2008;32.2
ED5-8;E21;2009;32
ED5-8;E21;2010;35.2
ED5-8;E21;2011;33.5
ED5-8;E21;2012;35.3
ED5-8;E21;2013;35.4
ED5-8;E21;2014;38.1
ED5-8;E21;2015;37.6
ED5-8;E21;2016;34.9
ED5-8;E21;2017;38.2
ED5-8;E21;2018;40
ED5-8;E21;2019;40
ED5-8;E22;2005;25.1
ED5-8;E22;2006;27.1
ED5-8;E22;2007;27.8
ED5-8;E22;2008;27.8
ED5-8;E22;2009;28.6
ED5-8;E22;2010;29.3
ED5-8;E22;2011;28.8
ED5-8;E22;2012;30.7
ED5-8;E22;2013;28.7
ED5-8;E22;2014;31.1
ED5-8;E22;2015;32.1
ED5-8;E22;2016;32.9
ED5-8;E22;2017;35.4
ED5-8;E22;2018;35.8
ED5-8;E22;2019;36.7
ED5-8;E23;2005;30.1
ED5-8;E23;2006;30.6
ED5-8;E23;2007;31.3
ED5-8;E23;2008;31.5
ED5-8;E23;2009;33.8
ED5-8;E23;2010;34.7
ED5-8;E23;2011;35.1
ED5-8;E23;2012;34.9
ED5-8;E23;2013;37.3
ED5-8;E23;2014;36.7
ED5-8;E23;2015;37.5
ED5-8;E23;2016;39.6
ED5-8;E23;2017;42.6
ED5-8;E23;2018;42.8
ED5-8;E23;2019;41.5
ED5-8;E24;2005;39.7
ED5-8;E24;2006;40.6
ED5-8;E24;2007;40.5
ED5-8;E24;2008;40.8
ED5-8;E24;2009;44.2
ED5-8;E24;2010;44.6
ED5-8;E24;2011;42.1
ED5-8;E24;2012;43.6
ED5-8;E24;2013;44.3
ED5-8;E24;2014;45.8
ED5-8;E24;2015;44.7
ED5-8;E24;2016;47.3
ED5-8;E24;2017;50.7
ED5-8;E24;2018;48.7
ED5-8;E24;2019;49.2
ED5-8;E25;2005;28
ED5-8;E25;2006;28.1
ED5-8;E25;2007;28.5
ED5-8;E25;2008;29.9
ED5-8;E25;2009;29.5
ED5-8;E25;2010;30.2
ED5-8;E25;2011;31.6
ED5-8;E25;2012;32.1
ED5-8;E25;2013;32.8
ED5-8;E25;2014;33
ED5-8;E25;2015;32.8
ED5-8;E25;2016;35.2
ED5-8;E25;2017;37.4
ED5-8;E25;2018;37.3
ED5-8;E25;2019;37.3
ED5-8;E3;2005;28.7
ED5-8;E3;2006;29
ED5-8;E3;2007;30.1
ED5-8;E3;2008;29.4
ED5-8;E3;2009;30.2
ED5-8;E3;2010;32.7
ED5-8;E3;2011;32.5
ED5-8;E3;2012;32.6
ED5-8;E3;2013;32.7
ED5-8;E3;2014;33.9
ED5-8;E3;2015;34
ED5-8;E3;2016;34.5
ED5-8;E3;2017;37
ED5-8;E3;2018;37.4
ED5-8;E3;2019;37.7
ED5-8;E31;2005;45.5
ED5-8;E31;2006;45.5
ED5-8;E31;2007;47.6
ED5-8;E31;2008;47
ED5-8;E31;2009;48.6
ED5-8;E31;2010;49.5
ED5-8;E31;2011;55.7
ED5-8;E31;2012;51.2
ED5-8;E31;2013;51.2
ED5-8;E31;2014;51.9
ED5-8;E31;2015;54.1
ED5-8;E31;2016;52.2
ED5-8;E31;2017;57.1
ED5-8;E31;2018;58.4
ED5-8;E31;2019;55.7
ED5-8;E32;2005;23.2
ED5-8;E32;2006;22.9
ED5-8;E32;2007;24.9
ED5-8;E32;2008;24.5
ED5-8;E32;2009;24
ED5-8;E32;2010;28.8
ED5-8;E32;2011;26.1
ED5-8;E32;2012;27.2
ED5-8;E32;2013;28
ED5-8;E32;2014;28.1
ED5-8;E32;2015;27.2
ED5-8;E32;2016;30
ED5-8;E32;2017;31.1
ED5-8;E32;2018;31.4
ED5-8;E32;2019;32
ED5-8;E33;2005;29.6
ED5-8;E33;2006;29.6
ED5-8;E33;2007;30.5
ED5-8;E33;2008;29
ED5-8;E33;2009;30.4
ED5-8;E33;2010;31.4
ED5-8;E33;2011;32.3
ED5-8;E33;2012;31.6
ED5-8;E33;2013;31.9
ED5-8;E33;2014;33.1
ED5-8;E33;2015;33.9
ED5-8;E33;2016;33.4
ED5-8;E33;2017;35.6
ED5-8;E33;2018;35.9
ED5-8;E33;2019;37.5
ED5-8;E34;2005;27.3
ED5-8;E34;2006;32.3
ED5-8;E34;2007;29.2
ED5-8;E34;2008;30.9
ED5-8;E34;2009;32.3
ED5-8;E34;2010;32.2
ED5-8;E34;2011;31
ED5-8;E34;2012;33.8
ED5-8;E34;2013;31.4
ED5-8;E34;2014;35.1
ED5-8;E34;2015;36.9
ED5-8;E34;2016;35.1
ED5-8;E34;2017;37.1
ED5-8;E34;2018;38.8
ED5-8;E34;2019;40.7
ED5-8;E35;2005;29.7
ED5-8;E35;2006;30.3
ED5-8;E35;2007;30.4
ED5-8;E35;2008;29.3
ED5-8;E35;2009;31.5
ED5-8;E35;2010;33.1
ED5-8;E35;2011;33.2
ED5-8;E35;2012;34.3
ED5-8;E35;2013;33.5
ED5-8;E35;2014;36.7
ED5-8;E35;2015;35.3
ED5-8;E35;2016;34.9
ED5-8;E35;2017;40.2
ED5-8;E35;2018;39.2
ED5-8;E35;2019;37.7
ED5-8;G;2005;21.6
ED5-8;G;2006;21.9
ED5-8;G;2007;22.4
ED5-8;G;2008;22.8
ED5-8;G;2009;23
ED5-8;G;2010;23.3
ED5-8;G;2011;23.6
ED5-8;G;2012;24
ED5-8;G;2013;25.6
ED5-8;G;2014;27
ED5-8;G;2015;27.5
ED5-8;G;2016;27.7
ED5-8;G;2017;27.8
ED5-8;G;2018;28.2
ED5-8;G;2019;28.1
ED5-8;G3;2005;18.6
ED5-8;G3;2006;18.6
ED5-8;G3;2007;18.7
ED5-8;G3;2008;18.8
ED5-8;G3;2009;18.9
ED5-8;G3;2010;19.2
ED5-8;G3;2011;20
ED5-8;G3;2012;20.5
ED5-8;G3;2013;21.9
ED5-8;G3;2014;22.9
ED5-8;G3;2015;23.1
ED5-8;G3;2016;23
ED5-8;G3;2017;23
ED5-8;G3;2018;23.2
ED5-8;G3;2019;22.7
ED5-8;G31;2005;17.5
ED5-8;G31;2006;18.4
ED5-8;G31;2007;17.4
ED5-8;G31;2008;17.4
ED5-8;G31;2009;17.1
ED5-8;G31;2010;18.5
ED5-8;G31;2011;18.2
ED5-8;G31;2012;18.7
ED5-8;G31;2013;19.4
ED5-8;G31;2014;20.6
ED5-8;G31;2015;21.5
ED5-8;G31;2016;19.9
ED5-8;G31;2017;19.9
ED5-8;G31;2018;20.6
ED5-8;G31;2019;19.2
ED5-8;G32;2005;20
ED5-8;G32;2006;18.5
ED5-8;G32;2007;19.3
ED5-8;G32;2008;20.2
ED5-8;G32;2009;20.5
ED5-8;G32;2010;19.7
ED5-8;G32;2011;20.1
ED5-8;G32;2012;20.8
ED5-8;G32;2013;22
ED5-8;G32;2014;22.7
ED5-8;G32;2015;23.5
ED5-8;G32;2016;24.4
ED5-8;G32;2017;23
ED5-8;G32;2018;25.2
ED5-8;G32;2019;26.9
ED5-8;G33;2005;19.2
ED5-8;G33;2006;20
ED5-8;G33;2007;20.3
ED5-8;G33;2008;20.5
ED5-8;G33;2009;21.2
ED5-8;G33;2010;21.5
ED5-8;G33;2011;22.3
ED5-8;G33;2012;22.5
ED5-8;G33;2013;25.2
ED5-8;G33;2014;27
ED5-8;G33;2015;25.4
ED5-8;G33;2016;25.5
ED5-8;G33;2017;26.9
ED5-8;G33;2018;25.3
ED5-8;G33;2019;23.2
ED5-8;G34;2005;17.8
ED5-8;G34;2006;17.6
ED5-8;G34;2007;17.7
ED5-8;G34;2008;17.3
ED5-8;G34;2009;16.9
ED5-8;G34;2010;17.4
ED5-8;G34;2011;19.1
ED5-8;G34;2012;19.6
ED5-8;G34;2013;20.5
ED5-8;G34;2014;20.9
ED5-8;G34;2015;21.9
ED5-8;G34;2016;21.8
ED5-8;G34;2017;21.7
ED5-8;G34;2018;21.5
ED5-8;G34;2019;21.4
ED5-8;G4;2005;24.9
ED5-8;G4;2006;25.5
ED5-8;G4;2007;26.3
ED5-8;G4;2008;26.9
ED5-8;G4;2009;27.2
ED5-8;G4;2010;27.6
ED5-8;G4;2011;27.2
ED5-8;G4;2012;27.4
ED5-8;G4;2013;29.2
ED5-8;G4;2014;31
ED5-8;G4;2015;31.8
ED5-8;G4;2016;32.3
ED5-8;G4;2017;32.4
ED5-8;G4;2018;32.9
ED5-8;G4;2019;33.3
ED5-8;G41;2005;31.5
ED5-8;G41;2006;31.9
ED5-8;G41;2007;33.2
ED5-8;G41;2008;33.6
ED5-8;G41;2009;33.7
ED5-8;G41;2010;33.6
ED5-8;G41;2011;32.8
ED5-8;G41;2012;33
ED5-8;G41;2013;35.1
ED5-8;G41;2014;37.5
ED5-8;G41;2015;38.6
ED5-8;G41;2016;39.4
ED5-8;G41;2017;39.2
ED5-8;G41;2018;39.8
ED5-8;G41;2019;40.5
ED5-8;G42;2005;15.6
ED5-8;G42;2006;16.6
ED5-8;G42;2007;16.6
ED5-8;G42;2008;17.5
ED5-8;G42;2009;18.1
ED5-8;G42;2010;19
ED5-8;G42;2011;19.1
ED5-8;G42;2012;19.3
ED5-8;G42;2013;20.5
ED5-8;G42;2014;21.4
ED5-8;G42;2015;21.5
ED5-8;G42;2016;21.5
ED5-8;G42;2017;22.2
ED5-8;G42;2018;22.7
ED5-8;G42;2019;22.5
ED5-8;CH;2005;28.8
ED5-8;CH;2006;29.9
ED5-8;CH;2007;31.3
ED5-8;CH;2008;33.7
ED5-8;CH;2009;35
ED5-8;CH;2010;33.9
ED5-8;CH;2011;34
ED5-8;CH;2012;35.3
ED5-8;CH;2013;37.4
ED5-8;CH;2014;38.4
ED5-8;CH;2015;39.8
ED5-8;CH;2016;41.2
ED5-8;CH;2017;42.6
ED5-8;CH;2018;43.7
ED5-8;CH;2019;44.4
ED5-8;CH0;2005;28.8
ED5-8;CH0;2006;29.9
ED5-8;CH0;2007;31.3
ED5-8;CH0;2008;33.7
ED5-8;CH0;2009;35
ED5-8;CH0;2010;33.9
ED5-8;CH0;2011;34
ED5-8;CH0;2012;35.3
ED5-8;CH0;2013;37.4
ED5-8;CH0;2014;38.4
ED5-8;CH0;2015;39.8
ED5-8;CH0;2016;41.2
ED5-8;CH0;2017;42.6
ED5-8;CH0;2018;43.7
ED5-8;CH0;2019;44.4
ED5-8;CH01;2005;32
ED5-8;CH01;2006;32.9
ED5-8;CH01;2007;35.6
ED5-8;CH01;2008;36.6
ED5-8;CH01;2009;37.8
ED5-8;CH01;2010;36.8
ED5-8;CH01;2011;37.4
ED5-8;CH01;2012;37.6
ED5-8;CH01;2013;37.8
ED5-8;CH01;2014;38.7
ED5-8;CH01;2015;39.2
ED5-8;CH01;2016;40.9
ED5-8;CH01;2017;42.2
ED5-8;CH01;2018;43.6
ED5-8;CH01;2019;43.7
ED5-8;CH02;2005;27.8
ED5-8;CH02;2006;28.4
ED5-8;CH02;2007;28.9
ED5-8;CH02;2008;31.1
ED5-8;CH02;2009;31.4
ED5-8;CH02;2010;31.7
ED5-8;CH02;2011;31.2
ED5-8;CH02;2012;33.1
ED5-8;CH02;2013;35.3
ED5-8;CH02;2014;36.3
ED5-8;CH02;2015;37.5
ED5-8;CH02;2016;37.7
ED5-8;CH02;2017;39.4
ED5-8;CH02;2018;39.7
ED5-8;CH02;2019;40.4
ED5-8;CH03;2005;28.4
ED5-8;CH03;2006;28.8
ED5-8;CH03;2007;30.3
ED5-8;CH03;2008;34.8
ED5-8;CH03;2009;35.7
ED5-8;CH03;2010;34.2
ED5-8;CH03;2011;33.7
ED5-8;CH03;2012;35.4
ED5-8;CH03;2013;39.1
ED5-8;CH03;2014;39.7
ED5-8;CH03;2015;40.6
ED5-8;CH03;2016;41.7
ED5-8;CH03;2017;43.1
ED5-8;CH03;2018;44.6
ED5-8;CH03;2019;45.9
ED5-8;CH04;2005;33
ED5-8;CH04;2006;35.2
ED5-8;CH04;2007;36.7
ED5-8;CH04;2008;38.6
ED5-8;CH04;2009;40.8
ED5-8;CH04;2010;39
ED5-8;CH04;2011;40.6
ED5-8;CH04;2012;42.5
ED5-8;CH04;2013;45.1
ED5-8;CH04;2014;45.8
ED5-8;CH04;2015;48.4
ED5-8;CH04;2016;50.8
ED5-8;CH04;2017;51.6
ED5-8;CH04;2018;52.4
ED5-8;CH04;2019;54.3
ED5-8;CH05;2005;24.3
ED5-8;CH05;2006;25.3
ED5-8;CH05;2007;26.6
ED5-8;CH05;2008;28.8
ED5-8;CH05;2009;30.8
ED5-8;CH05;2010;29.8
ED5-8;CH05;2011;29.1
ED5-8;CH05;2012;29.3
ED5-8;CH05;2013;31.4
ED5-8;CH05;2014;33.2
ED5-8;CH05;2015;34.2
ED5-8;CH05;2016;35.2
ED5-8;CH05;2017;36.4
ED5-8;CH05;2018;38.2
ED5-8;CH05;2019;39.1
ED5-8;CH06;2005;26.1
ED5-8;CH06;2006;27.7
ED5-8;CH06;2007;29.1
ED5-8;CH06;2008;32
ED5-8;CH06;2009;34.6
ED5-8;CH06;2010;31.8
ED5-8;CH06;2011;31.5
ED5-8;CH06;2012;33.6
ED5-8;CH06;2013;35.5
ED5-8;CH06;2014;36.5
ED5-8;CH06;2015;37.6
ED5-8;CH06;2016;41.9
ED5-8;CH06;2017;43.3
ED5-8;CH06;2018;44.3
ED5-8;CH06;2019;42.9
ED5-8;CH07;2005;24
ED5-8;CH07;2006;25.5
ED5-8;CH07;2007;26.7
ED5-8;CH07;2008;29.2
ED5-8;CH07;2009;30
ED5-8;CH07;2010;27.5
ED5-8;CH07;2011;27.9
ED5-8;CH07;2012;29
ED5-8;CH07;2013;31.3
ED5-8;CH07;2014;33.2
ED5-8;CH07;2015;36.8
ED5-8;CH07;2016;35.8
ED5-8;CH07;2017;38
ED5-8;CH07;2018;41.1
ED5-8;CH07;2019;40
ED5-8;CY;2005;28.8
ED5-8;CY;2006;30.5
ED5-8;CY;2007;33.1
ED5-8;CY;2008;34.5
ED5-8;CY;2009;34.1
ED5-8;CY;2010;35.7
ED5-8;CY;2011;37.7
ED5-8;CY;2012;39.3
ED5-8;CY;2013;39.3
ED5-8;CY;2014;40.3
ED5-8;CY;2015;40.5
ED5-8;CY;2016;41.9
ED5-8;CY;2017;42.5
ED5-8;CY;2018;44.1
ED5-8;CY;2019;44.7
ED5-8;CY0;2005;28.8
ED5-8;CY0;2006;30.5
ED5-8;CY0;2007;33.1
ED5-8;CY0;2008;34.5
ED5-8;CY0;2009;34.1
ED5-8;CY0;2010;35.7
ED5-8;CY0;2011;37.7
ED5-8;CY0;2012;39.3
ED5-8;CY0;2013;39.3
ED5-8;CY0;2014;40.3
ED5-8;CY0;2015;40.5
ED5-8;CY0;2016;41.9
ED5-8;CY0;2017;42.5
ED5-8;CY0;2018;44.1
ED5-8;CY0;2019;44.7
ED5-8;CY00;2005;28.8
ED5-8;CY00;2006;30.5
ED5-8;CY00;2007;33.1
ED5-8;CY00;2008;34.5
ED5-8;CY00;2009;34.1
ED5-8;CY00;2010;35.7
ED5-8;CY00;2011;37.7
ED5-8;CY00;2012;39.3
ED5-8;CY00;2013;39.3
ED5-8;CY00;2014;40.3
ED5-8;CY00;2015;40.5
ED5-8;CY00;2016;41.9
ED5-8;CY00;2017;42.5
ED5-8;CY00;2018;44.1
ED5-8;CY00;2019;44.7
ED5-8;CZ;2005;13.1
ED5-8;CZ;2006;13.5
ED5-8;CZ;2007;13.7
ED5-8;CZ;2008;14.5
ED5-8;CZ;2009;15.5
ED5-8;CZ;2010;16.8
ED5-8;CZ;2011;18.2
ED5-8;CZ;2012;19.3
ED5-8;CZ;2013;20.5
ED5-8;CZ;2014;21.5
ED5-8;CZ;2015;22.2
ED5-8;CZ;2016;23
ED5-8;CZ;2017;23.9
ED5-8;CZ;2018;24.3
ED5-8;CZ;2019;24.2
ED5-8;CZ0;2005;13.1
ED5-8;CZ0;2006;13.5
ED5-8;CZ0;2007;13.7
ED5-8;CZ0;2008;14.5
ED5-8;CZ0;2009;15.5
ED5-8;CZ0;2010;16.8
ED5-8;CZ0;2011;18.2
ED5-8;CZ0;2012;19.3
ED5-8;CZ0;2013;20.5
ED5-8;CZ0;2014;21.5
ED5-8;CZ0;2015;22.2
ED5-8;CZ0;2016;23
ED5-8;CZ0;2017;23.9
ED5-8;CZ0;2018;24.3
ED5-8;CZ0;2019;24.2
ED5-8;CZ01;2005;27.1
ED5-8;CZ01;2006;27.5
ED5-8;CZ01;2007;27.7
ED5-8;CZ01;2008;30.8
ED5-8;CZ01;2009;30.3
ED5-8;CZ01;2010;34.7
ED5-8;CZ01;2011;37.5
ED5-8;CZ01;2012;37.5
ED5-8;CZ01;2013;38.4
ED5-8;CZ01;2014;40.3
ED5-8;CZ01;2015;40.5
ED5-8;CZ01;2016;43.3
ED5-8;CZ01;2017;45.6
ED5-8;CZ01;2018;46.4
ED5-8;CZ01;2019;45.5
ED5-8;CZ02;2005;10.5
ED5-8;CZ02;2006;10.7
ED5-8;CZ02;2007;11
ED5-8;CZ02;2008;12.7
ED5-8;CZ02;2009;13.8
ED5-8;CZ02;2010;15.3
ED5-8;CZ02;2011;16.9
ED5-8;CZ02;2012;18.6
ED5-8;CZ02;2013;19.9
ED5-8;CZ02;2014;21.7
ED5-8;CZ02;2015;21.6
ED5-8;CZ02;2016;21.4
ED5-8;CZ02;2017;21.9
ED5-8;CZ02;2018;23.6
ED5-8;CZ02;2019;23.2
ED5-8;CZ03;2005;10.8
ED5-8;CZ03;2006;11.7
ED5-8;CZ03;2007;12.7
ED5-8;CZ03;2008;12.7
ED5-8;CZ03;2009;14.1
ED5-8;CZ03;2010;14
ED5-8;CZ03;2011;15.1
ED5-8;CZ03;2012;17
ED5-8;CZ03;2013;18
ED5-8;CZ03;2014;17.6
ED5-8;CZ03;2015;18.7
ED5-8;CZ03;2016;19.1
ED5-8;CZ03;2017;20
ED5-8;CZ03;2018;20.1
ED5-8;CZ03;2019;20.3
ED5-8;CZ04;2005;7.5
ED5-8;CZ04;2006;8
ED5-8;CZ04;2007;7.3
ED5-8;CZ04;2008;6.8
ED5-8;CZ04;2009;8.4
ED5-8;CZ04;2010;9
ED5-8;CZ04;2011;9.9
ED5-8;CZ04;2012;11.9
ED5-8;CZ04;2013;12.5
ED5-8;CZ04;2014;14.3
ED5-8;CZ04;2015;13.4
ED5-8;CZ04;2016;14.2
ED5-8;CZ04;2017;14.3
ED5-8;CZ04;2018;13.9
ED5-8;CZ04;2019;15.2
ED5-8;CZ05;2005;10.7
ED5-8;CZ05;2006;11.6
ED5-8;CZ05;2007;11
ED5-8;CZ05;2008;11.7
ED5-8;CZ05;2009;12.8
ED5-8;CZ05;2010;13.5
ED5-8;CZ05;2011;14.8
ED5-8;CZ05;2012;15
ED5-8;CZ05;2013;16.8
ED5-8;CZ05;2014;17.9
ED5-8;CZ05;2015;18.2
ED5-8;CZ05;2016;18.9
ED5-8;CZ05;2017;20.3
ED5-8;CZ05;2018;20.6
ED5-8;CZ05;2019;20.1
ED5-8;CZ06;2005;14.3
ED5-8;CZ06;2006;14.5
ED5-8;CZ06;2007;15.3
ED5-8;CZ06;2008;15.4
ED5-8;CZ06;2009;16.9
ED5-8;CZ06;2010;17.6
ED5-8;CZ06;2011;19.2
ED5-8;CZ06;2012;20.8
ED5-8;CZ06;2013;22.6
ED5-8;CZ06;2014;23.3
ED5-8;CZ06;2015;24.3
ED5-8;CZ06;2016;25.6
ED5-8;CZ06;2017;25.5
ED5-8;CZ06;2018;25.8
ED5-8;CZ06;2019;26
ED5-8;CZ07;2005;12.4
ED5-8;CZ07;2006;12.2
ED5-8;CZ07;2007;12.6
ED5-8;CZ07;2008;13
ED5-8;CZ07;2009;12.8
ED5-8;CZ07;2010;13.6
ED5-8;CZ07;2011;15.7
ED5-8;CZ07;2012;15.9
ED5-8;CZ07;2013;16.2
ED5-8;CZ07;2014;18.7
ED5-8;CZ07;2015;20.1
ED5-8;CZ07;2016;19.1
ED5-8;CZ07;2017;19.7
ED5-8;CZ07;2018;19.5
ED5-8;CZ07;2019;20
ED5-8;CZ08;2005;10.6
ED5-8;CZ08;2006;11.4
ED5-8;CZ08;2007;11.7
ED5-8;CZ08;2008;11.9
ED5-8;CZ08;2009;14.1
ED5-8;CZ08;2010;15.4
ED5-8;CZ08;2011;15.4
ED5-8;CZ08;2012;16.2
ED5-8;CZ08;2013;17.6
ED5-8;CZ08;2014;16.7
ED5-8;CZ08;2015;18.8
ED5-8;CZ08;2016;19.8
ED5-8;CZ08;2017;21.6
ED5-8;CZ08;2018;21.1
ED5-8;CZ08;2019;20.3
ED5-8;DE;2005;24.6
ED5-8;DE;2006;23.9
ED5-8;DE;2007;24.3
ED5-8;DE;2008;25.4
ED5-8;DE;2009;26.4
ED5-8;DE;2010;26.7
ED5-8;DE;2011;27.7
ED5-8;DE;2012;28.2
ED5-8;DE;2013;28.6
ED5-8;DE;2014;27.1
ED5-8;DE;2015;27.6
ED5-8;DE;2016;28.3
ED5-8;DE;2017;28.6
ED5-8;DE;2018;29.1
ED5-8;DE;2019;29.9
ED5-8;DE1;2005;26
ED5-8;DE1;2006;25.7
ED5-8;DE1;2007;26.1
ED5-8;DE1;2008;27.4
ED5-8;DE1;2009;29.3
ED5-8;DE1;2010;29.2
ED5-8;DE1;2011;30.3
ED5-8;DE1;2012;31.1
ED5-8;DE1;2013;31.7
ED5-8;DE1;2014;29.8
ED5-8;DE1;2015;30.8
ED5-8;DE1;2016;31.6
ED5-8;DE1;2017;31.3
ED5-8;DE1;2018;31.3
ED5-8;DE1;2019;32.9
ED5-8;DE11;2005;26.5
ED5-8;DE11;2006;26.6
ED5-8;DE11;2007;26.3
