Year;Country;Genre;ISCED11;Percentage
2018;IT;F;ED0-2;38.2
2018;IT;F;ED3_4;42.1
2018;IT;F;ED5_8;19.7
2018;CY;M;ED0-2;23.2
2018;CY;M;ED3_4;42.6
2018;CY;M;ED5_8;34.2
2018;CY;F;ED0-2;20.6
2018;CY;F;ED3_4;35
2018;CY;F;ED5_8;44.4
2018;LV;M;ED0-2;18.4
2018;LV;M;ED3_4;59.7
2018;LV;M;ED5_8;21.9
2018;LV;F;ED0-2;12.3
2018;LV;F;ED3_4;49.9
2018;LV;F;ED5_8;37.7
2018;LT;M;ED0-2;13.5
2018;LT;M;ED3_4;57.5
2018;LT;M;ED5_8;29
2018;LT;F;ED0-2;9.9
2018;LT;F;ED3_4;47.3
2018;LT;F;ED5_8;42.8
2018;LU;M;ED0-2;27.8
2018;LU;M;ED3_4;34.9
2018;LU;M;ED5_8;37.2
2018;LU;F;ED0-2;27.3
2018;LU;F;ED3_4;33.3
2018;LU;F;ED5_8;39.4
2018;HU;M;ED0-2;19.2
2018;HU;M;ED3_4;62.3
2018;HU;M;ED5_8;18.6
2018;HU;F;ED0-2;21.3
2018;HU;F;ED3_4;53.9
2018;HU;F;ED5_8;24.8
2018;MT;M;ED0-2;43.1
2018;MT;M;ED3_4;33.6
2018;MT;M;ED5_8;23.3
2018;MT;F;ED0-2;42.7
2018;MT;F;ED3_4;31.2
2018;MT;F;ED5_8;26
2018;NL;M;ED0-2;26.4
2018;NL;M;ED3_4;41.5
2018;NL;M;ED5_8;32.1
2018;NL;F;ED0-2;25.7
2018;NL;F;ED3_4;40.4
2018;NL;F;ED5_8;34
2018;AT;M;ED0-2;16.6
2018;AT;M;ED3_4;53
2018;AT;M;ED5_8;30.4
2018;AT;F;ED0-2;21.1
2018;AT;F;ED3_4;49.1
2018;AT;F;ED5_8;29.8
2018;PL;M;ED0-2;14.1
2018;PL;M;ED3_4;64
2018;PL;M;ED5_8;21.9
2018;PL;F;ED0-2;12.8
2018;PL;F;ED3_4;54.6
2018;PL;F;ED5_8;32.6
2018;PT;M;ED0-2;54.7
2018;PT;M;ED3_4;27.8
2018;PT;M;ED5_8;17.5
2018;PT;F;ED0-2;45.3
2018;PT;F;ED3_4;27.4
2018;PT;F;ED5_8;27.2
2018;RO;M;ED0-2;25
2018;RO;M;ED3_4;60.7
2018;RO;M;ED5_8;14.3
2018;RO;F;ED0-2;27.6
2018;RO;F;ED3_4;55.7
2018;RO;F;ED5_8;16.7
2018;SI;M;ED0-2;16
2018;SI;M;ED3_4;60.7
2018;SI;M;ED5_8;23.3
2018;SI;F;ED0-2;16.9
2018;SI;F;ED3_4;48.7
2018;SI;F;ED5_8;34.5
2018;SK;M;ED0-2;13.7
2018;SK;M;ED3_4;67.7
2018;SK;M;ED5_8;18.7
2018;SK;F;ED0-2;15.2
2018;SK;F;ED3_4;59.4
2018;SK;F;ED5_8;25.5
2018;FI;M;ED0-2;20.2
2018;FI;M;ED3_4;49.1
2018;FI;M;ED5_8;30.7
2018;FI;F;ED0-2;15.1
2018;FI;F;ED3_4;40.9
2018;FI;F;ED5_8;44
2018;SE;M;ED0-2;22.3
2018;SE;M;ED3_4;46.6
2018;SE;M;ED5_8;31.1
2018;SE;F;ED0-2;19.6
2018;SE;F;ED3_4;37.1
2018;SE;F;ED5_8;43.3
2019;BE;M;ED0-2;27.7
2019;BE;M;ED3_4;40.3
2019;BE;M;ED5_8;32.1
2019;BE;F;ED0-2;24
2019;BE;F;ED3_4;35.9
2019;BE;F;ED5_8;40
2019;BG;M;ED0-2;22.3
2019;BG;M;ED3_4;58.2
2019;BG;M;ED5_8;19.5
2019;BG;F;ED0-2;21.4
2019;BG;F;ED3_4;48.6
2019;BG;F;ED5_8;30
2019;CZ;M;ED0-2;11.6
2019;CZ;M;ED3_4;68.6
2019;CZ;M;ED5_8;19.8
2019;CZ;F;ED0-2;13.1
2019;CZ;F;ED3_4;63.5
2019;CZ;F;ED5_8;23.4
2019;DK;M;ED0-2;28.3
2019;DK;M;ED3_4;43.1
2019;DK;M;ED5_8;28.5
2019;DK;F;ED0-2;23.9
2019;DK;F;ED3_4;38.4
2019;DK;F;ED5_8;37.7
2019;DE;M;ED0-2;19.2
2019;DE;M;ED3_4;52.9
2019;DE;M;ED5_8;27.9
2019;DE;F;ED0-2;19.9
2019;DE;F;ED3_4;56.1
2019;DE;F;ED5_8;24
2019;EE;M;ED0-2;18.6
2019;EE;M;ED3_4;54.1
2019;EE;M;ED5_8;27.3
2019;EE;F;ED0-2;13
2019;EE;F;ED3_4;41.4
2019;EE;F;ED5_8;45.6
2019;IE;M;ED0-2;23.4
2019;IE;M;ED3_4;39.4
2019;IE;M;ED5_8;37.2
2019;IE;F;ED0-2;18.7
2019;IE;F;ED3_4;37.2
2019;IE;F;ED5_8;44.1
2019;EL;M;ED0-2;25.8
2019;EL;M;ED3_4;48.3
2019;EL;M;ED5_8;25.9
2019;EL;F;ED0-2;26
2019;EL;F;ED3_4;44.4
2019;EL;F;ED5_8;29.5
2019;ES;M;ED0-2;43
2019;ES;M;ED3_4;24.7
2019;ES;M;ED5_8;32.3
2019;ES;F;ED0-2;36.3
2019;ES;F;ED3_4;25.8
2019;ES;F;ED5_8;37.9
2019;FR;M;ED0-2;24
2019;FR;M;ED3_4;45.1
2019;FR;M;ED5_8;30.9
2019;FR;F;ED0-2;22.9
2019;FR;F;ED3_4;40.7
2019;FR;F;ED5_8;36.3
2019;HR;M;ED0-2;16.3
2019;HR;M;ED3_4;65.3
2019;HR;M;ED5_8;18.4
2019;HR;F;ED0-2;19.9
2019;HR;F;ED3_4;54.4
2019;HR;F;ED5_8;25.7
2019;IT;M;ED0-2;42.1
2019;IT;M;ED3_4;43.1
2019;IT;M;ED5_8;14.7
2019;IT;F;ED0-2;37.5
2019;IT;F;ED3_4;42.4
2019;IT;F;ED5_8;20.1
2019;CY;M;ED0-2;23
2019;CY;M;ED3_4;42.8
2019;CY;M;ED5_8;34.2
2019;CY;F;ED0-2;20
2019;CY;F;ED3_4;34.5
2019;CY;F;ED5_8;45.5
2019;LV;M;ED0-2;17.6
2019;LV;M;ED3_4;58.8
2019;LV;M;ED5_8;23.6
2019;LV;F;ED0-2;12.3
2019;LV;F;ED3_4;49
2019;LV;F;ED5_8;38.7
2019;LT;M;ED0-2;12.8
2019;LT;M;ED3_4;56.3
2019;LT;M;ED5_8;30.8
2019;LT;F;ED0-2;9.5
2019;LT;F;ED3_4;45.8
2019;LT;F;ED5_8;44.7
2019;LU;M;ED0-2;26.3
2019;LU;M;ED3_4;33.9
2019;LU;M;ED5_8;39.9
2019;LU;F;ED0-2;27.2
2019;LU;F;ED3_4;30.6
2019;LU;F;ED5_8;42.2
2019;HU;M;ED0-2;19.1
2019;HU;M;ED3_4;62.4
2019;HU;M;ED5_8;18.5
2019;HU;F;ED0-2;20.8
2019;HU;F;ED3_4;52.8
2019;HU;F;ED5_8;26.4
2019;MT;M;ED0-2;42.2
2019;MT;M;ED3_4;33.5
2019;MT;M;ED5_8;24.3
2019;MT;F;ED0-2;40.3
2019;MT;F;ED3_4;30.5
2019;MT;F;ED5_8;29.3
2019;NL;M;ED0-2;26
2019;NL;M;ED3_4;40.1
2019;NL;M;ED5_8;33.9
2019;NL;F;ED0-2;25.1
2019;NL;F;ED3_4;39.4
2019;NL;F;ED5_8;35.6
2019;AT;M;ED0-2;16.9
2019;AT;M;ED3_4;52
2019;AT;M;ED5_8;31.1
2019;AT;F;ED0-2;20.5
2019;AT;F;ED3_4;48.3
2019;AT;F;ED5_8;31.1
2019;PL;M;ED0-2;14.1
2019;PL;M;ED3_4;63
2019;PL;M;ED5_8;22.8
2019;PL;F;ED0-2;12.5
2019;PL;F;ED3_4;53.9
2019;PL;F;ED5_8;33.6
2019;PT;M;ED0-2;51.9
2019;PT;M;ED3_4;29
2019;PT;M;ED5_8;19.2
2019;PT;F;ED0-2;43.6
2019;PT;F;ED3_4;28.4
2019;PT;F;ED5_8;28
2019;RO;M;ED0-2;23.9
2019;RO;M;ED3_4;61.3
2019;RO;M;ED5_8;14.8
2019;RO;F;ED0-2;26.3
2019;RO;F;ED3_4;56.4
2019;RO;F;ED5_8;17.3
2019;SI;M;ED0-2;15.5
2019;SI;M;ED3_4;60.9
2019;SI;M;ED5_8;23.6
2019;SI;F;ED0-2;16.1
2019;SI;F;ED3_4;48.5
2019;SI;F;ED5_8;35.4
2019;SK;M;ED0-2;14
2019;SK;M;ED3_4;66.7
2019;SK;M;ED5_8;19.3
2019;SK;F;ED0-2;15
2019;SK;F;ED3_4;57.9
2019;SK;F;ED5_8;27
2019;FI;M;ED0-2;18.9
2019;FI;M;ED3_4;48.8
2019;FI;M;ED5_8;32.3
2019;FI;F;ED0-2;14.9
2019;FI;F;ED3_4;40.2
2019;FI;F;ED5_8;44.9
2019;SE;M;ED0-2;22.3
2019;SE;M;ED3_4;46.2
2019;SE;M;ED5_8;31.4
2019;SE;F;ED0-2;19.1
2019;SE;F;ED3_4;36.4
2019;SE;F;ED5_8;44.5
